name,city,type
"Agritour Donato",Messina,camp
"Campeggio Park Jonio",Messina,camp
"Camping Ca 'Savio",Padua,camp
"Camping Fusina",Padua,camp
"Camping Rialto",Padua,camp
"Campeggio Ca' Pasquali",Padua,camp
"CAMPING VENEZIA VILLAGE",Padua,camp
"Camping Vittoria",Padua,camp
"Camping Serenissima",Padua,camp
"Rosapineta Camping Village",Padua,camp
"Camping Santafelicita - campeggio a Borso del Grappa (Bassano del Grappa) con ristorante",Padua,camp
"Vela Blu Camping Village",Padua,camp
"New Campsite on Camping Ca`Savio",Padua,camp
"Camping Village Internazionale",Padua,camp
"Camping Santin",Padua,camp
"Camping Villaggio Atlanta & Mediterraneo",Padua,camp
"Camping Sonia *",Padua,camp
"Camping San Nicolò",Padua,camp
"Terre Bio",Padua,camp
"AgriCampeggio Padova",Padua,camp
"Camping Tredue",Padua,camp
"Ecogarden Camping",Padua,camp
"Camping Park Umag",Trieste,camp
"Camping Aquileia",Trieste,camp
"Camping Plana & Bar 66",Trieste,camp
"Boutique Camp Materada Beach",Trieste,camp
"Camping Savudrija",Trieste,camp
"Camping Sunrisehill",Trieste,camp
"Free Campground "Emberbarn"",Trieste,camp
"Lanterna Premium Camping Resort",Trieste,camp
"CampingIN Stella Maris Umag",Trieste,camp
"Camp Lucija",Trieste,camp
"Camping Ulika",Trieste,camp
"KAMP DAVID",Trieste,camp
"Camping Finida",Trieste,camp
"Camping Kanegra",Trieste,camp
"DS Camping",Trieste,camp
"Camping San Bartolomeo LTD",Trieste,camp
"Rezeption Campingpark Umag",Trieste,camp
"Kamp Fiesa",Trieste,camp
"CAMPSITE LIGHTHOUSE",Trieste,camp
"Camping Bella Italia",Brescia,camp
"Camping Continental",Brescia,camp
"Olivella Camping - camping lake Iseo",Brescia,camp
"Weekend Glamping Resort",Brescia,camp
"Camping Cisano",Brescia,camp
"Camping La Cà",Brescia,camp
"Camping Lido",Brescia,camp
"Camping San Biagio",Brescia,camp
"Camping Piantelle",Brescia,camp
"Camping Zambla",Brescia,camp
"camping europa",Brescia,camp
"Butterfly Camping Village",Brescia,camp
"Camping Martora",Brescia,camp
"Camping Vela",Brescia,camp
"Camping Garden Tourist Lake Garda",Brescia,camp
"Camping Zocco",Brescia,camp
"Camping "San Felice"",Brescia,camp
"QUAI camping",Brescia,camp
"Camping la Tartufaia",Brescia,camp
"Camping Navene",Brescia,camp
"Camping Porto Pirrone",Taranto,camp
"Camping Village Torre Pozzelle",Taranto,camp
"Camping Torre Castiglione",Taranto,camp
"Camping Bosco Selva",Taranto,camp
"Camping Costa Merlata",Taranto,camp
"Villaggio Mondial Camping",Taranto,camp
"Camping 🏕️ la frascia",Taranto,camp
"Alberobello Camping Bosco Selva",Taranto,camp
"Camping Internazionale",Taranto,camp
"Camping "Villaggio Tiziana"",Taranto,camp
"Villaggio Camping Pineta Al Mare",Taranto,camp
"Campeggio Santomaj",Taranto,camp
"Camping Rivolta",Taranto,camp
"Camping Cala Dei Ginepri",Taranto,camp
"Cuturi Wild Glamping",Taranto,camp
"Camping Julia S.r.l.",Taranto,camp
"Camping Village Riva dei Greci",Taranto,camp
"Kammel Village Camping Club",Taranto,camp
"S.P. 113 Monopoli - Alberobello",Taranto,camp
"Falanto Camping Village",Taranto,camp
"Camping Parco al Po",Parma,camp
"Camping Arizona",Parma,camp
"Camping Le Fonti",Parma,camp
"Motorhome Aire",Parma,camp
"International Camping",Parma,camp
کمپ,Parma,camp
"Caravan Camping Club",Parma,camp
"Camping Europa",Parma,camp
"Sosta camper",Parma,camp
"Area sosta camper",Parma,camp
"Camping Valverde",Modena,camp
"Camping Parco dei Castagni",Modena,camp
"Campeggio il Poggetto",Modena,camp
"Camping Le Fonti",Modena,camp
"Motorhome Aire",Modena,camp
"Camping Le Polle",Modena,camp
"International Camping",Modena,camp
"Fireflies In The Fog Camping Village",Modena,camp
"Camping La Martina",Modena,camp
"C.C.E Poggiale",Modena,camp
کمپ,Modena,camp
"Centro Comunitario Evangelico Poggiale",Modena,camp
"Caravan Camping Club",Modena,camp
"Societa 'Camping Sestola Srl",Modena,camp
"Camping Fra Dolcino",Modena,camp
"Camping Piane Di Mocogno",Modena,camp
"Area sosta camper",Modena,camp
"Campeggio privato La Giunchiglia",Modena,camp
"Air de Camping-car",Modena,camp
"Kostenloser Womostellplatz mit Strom und Wasser kostenlos",Modena,camp
"Camping Almoetia Catania","Reggio Calabria",camp
"Camping Mokambo","Reggio Calabria",camp
"Camping La Focetta Sicula","Reggio Calabria",camp
"Gole Alcantara Camping Appartamenti Glamping Lanternavacanze CIR 19083058C205839 Whats App +393282664107","Reggio Calabria",camp
"Villaggio Camping Mimosa","Reggio Calabria",camp
"Camping Paradise","Reggio Calabria",camp
"Glamping Alcantara","Reggio Calabria",camp
"Camping Marmaruca","Reggio Calabria",camp
"Camping Riva Smeralda","Reggio Calabria",camp
"Wearemusicetna camping","Reggio Calabria",camp
"Aera communal camping car","Reggio Calabria",camp
"campeggio doccica","Reggio Calabria",camp
"Tindari Village Camping","Reggio Calabria",camp
"Camping Marmora","Reggio Calabria",camp
Friera,"Reggio Calabria",camp
"Camping Euro Marmaruca","Reggio Calabria",camp
"Giardino Verde dell'Etna","Reggio Calabria",camp
"Agritour Donato","Reggio Calabria",camp
"Campeggio Park Jonio","Reggio Calabria",camp
"Camping Forza D'Agrò Mare di Patanè Antonella","Reggio Calabria",camp
"Camping Valverde","Reggio Emilia",camp
"Camping Parco al Po","Reggio Emilia",camp
"CAMPING IL FAGGIO OFFICIAL","Reggio Emilia",camp
"Camping Arizona","Reggio Emilia",camp
"Camping Le Fonti","Reggio Emilia",camp
"Motorhome Aire","Reggio Emilia",camp
"International Camping","Reggio Emilia",camp
کمپ,"Reggio Emilia",camp
"Camping Rio Bianco","Reggio Emilia",camp
"Caravan Camping Club","Reggio Emilia",camp
"Camping Piane Di Mocogno","Reggio Emilia",camp
"Campeggio privato La Giunchiglia","Reggio Emilia",camp
"Air de Camping-car","Reggio Emilia",camp
"Kostenloser Womostellplatz mit Strom und Wasser kostenlos","Reggio Emilia",camp
"Area sosta camper","Reggio Emilia",camp
"camping la fontanina","Reggio Emilia",camp
"camping listro",Perugia,camp
"Camping La Spiaggia",Perugia,camp
"Camping Il Saregeto",Perugia,camp
"Camping Fontemaggio Assisi",Perugia,camp
"Agricamping Spineta",Perugia,camp
"Camping Eden Park",Perugia,camp
Campeggio,Perugia,camp
"Badiaccia Camping Village",Perugia,camp
"Camping Village Punta Navaccia",Perugia,camp
"Camping & Village Polvese",Perugia,camp
Camping,Perugia,camp
"Camping Il Falcone",Perugia,camp
"Glamping Umbria",Perugia,camp
Campsite,Perugia,camp
"Camping Pian di Boccio",Perugia,camp
"Camping Riva Verde",Perugia,camp
"Camping Sensazione",Perugia,camp
"Rio Verde",Perugia,camp
"Campeggio Kursaal",Perugia,camp
Campingplatz,Perugia,camp
"Camping Bungalow Park Tahiti Thermae Oasis",Rávena,camp
"Camping New International",Rávena,camp
"Camping Mare e Pineta & Marina Village",Rávena,camp
"Camping Reno",Rávena,camp
"Camping Lido di Classe",Rávena,camp
"Camping Pinarella",Rávena,camp
"Camping Village Misano",Rávena,camp
"Village Camping Adria",Rávena,camp
"Piomboni Camping Village",Rávena,camp
"Camping Dei Pini",Rávena,camp
"Happy Camping Village",Rávena,camp
"Società Gestione Campeggi Srl",Rávena,camp
"Vacansoleil Tent No. 21",Rávena,camp
"Vacansoleil Tent No. 3",Rávena,camp
"Beach and Sea Holiday Park",Rávena,camp
"GPtents | Camping F1 Imola Italy",Rávena,camp
"New Campsite in Cesenatico Camping Village",Rávena,camp
"Camping Class of Anthea Giampreti Roberto & C. SAS",Rávena,camp
"Camping & Bungalows Spiaggia E Mare",Rávena,camp
"Camping Marina",Rávena,camp
"International Camping Etruria",Livorno,camp
"Camping Valle Gaia",Livorno,camp
"Camping Viareggio",Livorno,camp
"Camping Village Torre Pendente",Livorno,camp
"Camping Europa",Livorno,camp
"Camping Le palme",Livorno,camp
"camping THE COLONO",Livorno,camp
"Camping La Pineta Srl",Livorno,camp
"Camping Tripesce",Livorno,camp
"Camping Village Free Time",Livorno,camp
"Camping Versilia Mare",Livorno,camp
Camping,Livorno,camp
"Camping Free Beach",Livorno,camp
"Camping Village Baia del Marinaio",Livorno,camp
"Camper Service",Livorno,camp
"Camping Continental - Natural & Fitness",Livorno,camp
"Bella Toscana Camping Village",Livorno,camp
"New Camping Le Tamerici",Livorno,camp
"Camping Village Le Esperidi",Livorno,camp
"Il Serchio",Livorno,camp
"Campground Torre Chia",Cagliari,camp
"Tiliguerta Camping Village",Cagliari,camp
"Flumendosa Camping Village",Cagliari,camp
"Campeggio Cala d'Ostia",Cagliari,camp
"Campeggio S'Argilloni di Marco Mazzara",Cagliari,camp
"Kampaoh Flumendosa",Cagliari,camp
"Villaggio Camping Spiaggia del Riso Villasimius Sardegna",Cagliari,camp
"Campeggio ERSAT.",Cagliari,camp
"Villaggio Camping Torre Salinas",Cagliari,camp
"Reception Villaggio Camping Spiaggia del Riso",Cagliari,camp
"GREENCAMPING | Ristorante | Santa Margherita di Pula",Cagliari,camp
"Cop.Tur. Soc.Coop. Ar.L.",Cagliari,camp
"Agricampeggio Su meigama",Cagliari,camp
"Agricampeggio Gli Ulivi",Cagliari,camp
"Il canneto della tenerezza",Cagliari,camp
"Camper Cagliari Park",Cagliari,camp
"Camping Lido Salpi Manfredonia",Foggia,camp
"Village Camping Rancho",Foggia,camp
"Camping Village San Pablo",Foggia,camp
"Mattinata Camping",Foggia,camp
"Camping Bungalow Village",Foggia,camp
"Camping Fontana delle Rose",Foggia,camp
"Camping Lido Tellina",Foggia,camp
"Camping Molinella Di Gaetano Lavacca & C. Snc",Foggia,camp
"Camping Internazionale Ippocampo - Lido Bluemarine",Foggia,camp
"Camping Oasis Village",Foggia,camp
"Villaggio Camping Baia della Tufara",Foggia,camp
"Camping Holidays Touring Center",Foggia,camp
"Villaggio Le Diomedee",Foggia,camp
"Camping Village Vieste Marina",Foggia,camp
"Camping Merino Di Desimio P. & C. Snc",Foggia,camp
"Baia Falcone",Foggia,camp
"Camping Village Mar y Sierra",Rímini,camp
"Camping New International",Rímini,camp
"Camping Norina",Rímini,camp
"Camping Metauro - Marche",Rímini,camp
"Centro Vacanze San Marino - Hotel Piscina Glamping Campeggio",Rímini,camp
"Camping Alto Savio - Campeggio attrezzato a Bagno di Romagna",Rímini,camp
"Camping Lido di Classe",Rímini,camp
"Camping Pinarella",Rímini,camp
"Stella Maris",Rímini,camp
"Camping Village Misano",Rímini,camp
"Camping Marotta",Rímini,camp
"Campeggio Marecchia",Rímini,camp
"Piomboni Camping Village",Rímini,camp
"Camping Dei Pini",Rímini,camp
"Camping Paradiso",Rímini,camp
"Happy Camping Village",Rímini,camp
"Società Gestione Campeggi Srl",Rímini,camp
"Camping Torrette",Rímini,camp
"Camping Fano",Rímini,camp
"Camping Caravan Market",Rímini,camp
"Camping Sant'Antonio",Salerno,camp
"Village Camping Campogaio Santafortunata",Salerno,camp
"Camping Pompei",Salerno,camp
"Camping Lido Di Salerno",Salerno,camp
"Camping Beata Solitudo",Salerno,camp
"Vesuvio Eco Camping",Salerno,camp
"Central Camping",Salerno,camp
"Area di sosta camper "La Terrazza di Hermès" Pompei",Salerno,camp
"Villaggio Camping Nettuno",Salerno,camp
"Camping Spartacus",Salerno,camp
"Camping Villagio dei Pini",Salerno,camp
"Camping Zeus (Area 2)",Salerno,camp
"Camping Athena",Salerno,camp
"Agricampeggio Oasi Verde",Salerno,camp
"Trentova Camping Park",Salerno,camp
"AGRICAMPER LA GIULIANA -SOSTA CAMPER.",Salerno,camp
"Agriturismo Camping Il Campanile",Salerno,camp
Agricampeggio,Salerno,camp
"Camping Agerola",Salerno,camp
"Camping I Pini",Salerno,camp
"Camping Bungalow Park Tahiti Thermae Oasis",Ferrara,camp
"Beach and Sea Holiday Park",Ferrara,camp
"Camping Mare e Pineta & Marina Village",Ferrara,camp
"Holiday Village Florenz",Ferrara,camp
"Porto Garibaldi",Ferrara,camp
"Fireflies In The Fog Camping Village",Ferrara,camp
"Camping & Bungalows Spiaggia E Mare",Ferrara,camp
"Camping Città di Bologna",Ferrara,camp
"Vacansoleil Tent No. 3",Ferrara,camp
"Vacansoleil Tent No. 21",Ferrara,camp
"Camping - Bio Farm Camping Rest area",Ferrara,camp
"Camping Village The Three Musketeers",Ferrara,camp
"DENA Chalets",Ferrara,camp
"Air de Camping-car",Ferrara,camp
"Camping Village Saragosa",Sassari,camp
"Camping la Mariposa",Sassari,camp
"International Camping Valledoria",Sassari,camp
"Camping de La Casa del Vento",Sassari,camp
"Agricamping Su'e Lentu",Sassari,camp
"Villaggio Camping Nurral",Sassari,camp
"La Foce Village&Camping",Sassari,camp
"Stefano Mene",Sassari,camp
"Camping Village Laguna Blu",Sassari,camp
"Baia Blu La Tortuga",Sassari,camp
"Kampaoh Valledoria",Sassari,camp
"Campeggio montano "Badu Addes"",Sassari,camp
"Camping | Glamping | Village Torre del Porticciolo",Sassari,camp
"Area Attrezzata Camper di S'Abba Druche",Sassari,camp
"Stellplatz bei Valledoria",Sassari,camp
"Stellplatz S'Abba Druche",Sassari,camp
"Gestione Attivita'Turistiche S.R.L.",Sassari,camp
optie,Sassari,camp
"hu Roma camping in town",Latina,camp
"Camping Village Parco della Gallinara",Latina,camp
"camping Le Capanne",Latina,camp
"Camping Roma CAPITOL",Latina,camp
"Camping Fiumata",Latina,camp
"Camping Pontino Latina Lido",Latina,camp
"Camping Internazionale di Castelfusano",Latina,camp
"Camping Torre Canneto",Latina,camp
"International Camping Circeo",Latina,camp
"Camping Barchi",Latina,camp
"Dora Camping",Latina,camp
"Small Camp Roma Capitol Mobile Home It-std-41 2",Latina,camp
"Camping Village family Rossi",Latina,camp
"Campeggio Sant’ Andrea",Latina,camp
"Agrimare Camping",Latina,camp
"Club Campeggiatori Romani",Latina,camp
"Camping Lilandà",Latina,camp
"Camping Hippocampus",Latina,camp
"Camping Sabaudia Villaggio Turistico",Latina,camp
"Camping Rio Martino",Latina,camp
"Camping Sant'Antonio","Giugliano in Campania",camp
"Village Camping Campogaio Santafortunata","Giugliano in Campania",camp
"Camping Pompei","Giugliano in Campania",camp
"Camping Beata Solitudo","Giugliano in Campania",camp
"Vesuvio Eco Camping","Giugliano in Campania",camp
"Area di sosta camper "La Terrazza di Hermès" Pompei","Giugliano in Campania",camp
"Villaggio Camping Nettuno","Giugliano in Campania",camp
"Camping Spartacus","Giugliano in Campania",camp
"Camping Village Baia Domizia","Giugliano in Campania",camp
"Camping Zeus (Area 2)","Giugliano in Campania",camp
"Agricampeggio Oasi Verde","Giugliano in Campania",camp
"AGRICAMPER LA GIULIANA -SOSTA CAMPER.","Giugliano in Campania",camp
"Agriturismo Camping Il Campanile","Giugliano in Campania",camp
"Camping Chalet Azzurro","Giugliano in Campania",camp
Agricampeggio,"Giugliano in Campania",camp
"Camping Paradiso","Giugliano in Campania",camp
"Camping Agerola","Giugliano in Campania",camp
"Camping I Pini","Giugliano in Campania",camp
"Paluba Camping Ischia","Giugliano in Campania",camp
"Camping Lido East Gianola Formia","Giugliano in Campania",camp
"Camping Lugano Lake",Monza,camp
"Camping Village city of Milan",Monza,camp
"TCS Camping Lugano-Muzzano",Monza,camp
"Camping lido Cannero",Monza,camp
"Camping Lake Monate",Monza,camp
"Camping Europa Menaggio",Monza,camp
"Camping Class",Monza,camp
"Camping Zambla",Monza,camp
"Nomading Camp Milano",Monza,camp
"Eco Village Brezzo",Monza,camp
"International Sportcamping Porlezza",Monza,camp
"Camping Il Gabbiano",Monza,camp
"Camping Spiaggia",Monza,camp
"Area Campe Service Pandino (no SOSTA)",Monza,camp
"Camping La Sierra",Monza,camp
"International Camping",Monza,camp
"Camping Tresiana",Monza,camp
"camping 2 lakes",Monza,camp
"Camping La Palma Agno-Lugano",Monza,camp
"Avola Camping",Siracusa,camp
"Camping Captain",Siracusa,camp
"Camping da Vinci Noto Vendicari",Siracusa,camp
"Camping Carratois",Siracusa,camp
"Camping Rinaura",Siracusa,camp
"Agri Camping Sophia",Siracusa,camp
"known Flowers",Siracusa,camp
"La Spiaggetta Camping Sampieri",Siracusa,camp
"Camping Del Capo",Siracusa,camp
"Farmhouse San Lorenzo Camping",Siracusa,camp
"Camping The King's Reef",Siracusa,camp
"Camping Sunseabeach",Siracusa,camp
Jamel,Siracusa,camp
"Il Baglio di Kharrub rural guest house / Camping",Siracusa,camp
"camping da vinci",Siracusa,camp
"Shauri Glamping",Siracusa,camp
"IUTA Glamping & Farm",Siracusa,camp
"Camping Residence Capo Passero Di Bordogna M.L. & Bordogna E.M. Snc",Siracusa,camp
"Campeggio Sabbiadoro",Siracusa,camp
"Area Sosta Camper - IppoCamper",Siracusa,camp
"Camping Pianella",Pescara,camp
"Kokopelli Camping Retreat",Pescara,camp
"Camping Village Abruzzo Surabaya",Pescara,camp
"The Morge Camping Village",Pescara,camp
"Campeggio New Camping | Piazzole Camper - Bungalow",Pescara,camp
"Camping Adriatico Martinsicuro (ci rivediamo a Maggio!)",Pescara,camp
"Villaggio Camping Costa Verde",Pescara,camp
"Camping Il Ceppo",Pescara,camp
"Camping Arcobaleno",Pescara,camp
"La Foce",Pescara,camp
"Camping Carouan",Pescara,camp
"OPEN - Area Sosta Camper - Stellplatz - Costa Verde",Pescara,camp
"Camping Rivanova",Pescara,camp
"Agri Camping Cilli",Pescara,camp
"Camping 7Fonti",Pescara,camp
"Camping Maiella",Pescara,camp
"Camping Village Europe Garden",Pescara,camp
"Camping Village Duca Amedeo",Pescara,camp
"Agriturismo Villa Bussola Kleine camping appartementen en B&B.",Pescara,camp
Heartland,Pescara,camp
"Camping Village city of Milan",Bergamo,camp
"Camping Magic Lake S.A.S. Antonello Di Maffia & C.",Bergamo,camp
"Olivella Camping - camping lake Iseo",Bergamo,camp
"Camping Madonnina",Bergamo,camp
"Campeggio Aurora",Bergamo,camp
"Camping Europa Menaggio",Bergamo,camp
"Camping Piona Colico",Bergamo,camp
"Camping Class",Bergamo,camp
"Camping Zambla",Bergamo,camp
"Camping Miralago",Bergamo,camp
"Camping Vela",Bergamo,camp
"Camping Villaggio Paradiso",Bergamo,camp
"International Sportcamping Porlezza",Bergamo,camp
"Camping Europa Di Manni Albino & C. S.N.C.",Bergamo,camp
"Camping Spiaggia",Bergamo,camp
"QUAI camping",Bergamo,camp
"Area Campe Service Pandino (no SOSTA)",Bergamo,camp
"Camping la Tartufaia",Bergamo,camp
"Camping Del Sole",Bergamo,camp
"Campeggio Pilzone",Bergamo,camp
"Camping Camaldoli",Forlì,camp
"Camping New International",Forlì,camp
"Area Camping Gratuito",Forlì,camp
"Camping Mare e Pineta & Marina Village",Forlì,camp
"Centro Vacanze San Marino - Hotel Piscina Glamping Campeggio",Forlì,camp
"Camping Alto Savio - Campeggio attrezzato a Bagno di Romagna",Forlì,camp
"Camping Reno",Forlì,camp
"Camping Lido di Classe",Forlì,camp
"Camping Pinarella",Forlì,camp
"Village Camping Adria",Forlì,camp
"Campeggio Marecchia",Forlì,camp
"Piomboni Camping Village",Forlì,camp
"Camping Dei Pini",Forlì,camp
"Camping Paradiso",Forlì,camp
"Happy Camping Village",Forlì,camp
"Società Gestione Campeggi Srl",Forlì,camp
"Wild Sellustra Countryside Garden Camping",Forlì,camp
"Camping "Ex-Tiro a Volo"",Forlì,camp
"GPtents | Camping F1 Imola Italy",Forlì,camp
"New Campsite in Cesenatico Camping Village",Forlì,camp
"Camping Gajole",Trento,camp
"Camping Maroadi",Trento,camp
"Camping Beach Lake of Molveno",Trento,camp
"Camping Europa",Trento,camp
"Camping Miravalle Val di Fassa",Trento,camp
"Camping Daino",Trento,camp
"Camping Al Porto",Trento,camp
"Camping Martora",Trento,camp
"Camping Fae'",Trento,camp
"Camping Valmalene",Trento,camp
"Camping Santafelicita - campeggio a Borso del Grappa (Bassano del Grappa) con ristorante",Trento,camp
"Camping "San Felice"",Trento,camp
"Camping Zoo in Arco",Trento,camp
"Camping Cevedale",Trento,camp
"Al Lago Camping and Rooms",Trento,camp
"Camping Navene",Trento,camp
"Camping Denis",Trento,camp
"Camping Antonio",Trento,camp
"Camping Agritur Arcosole",Trento,camp
"Camping Vantone Pineta",Trento,camp
"Camping Gajole",Vicenza,camp
